index,nlipktrlsm,tahuntrlsm,kdjektrlsm,jalur,llsketrlsm,toefltrlsm,kursitrlsm,jcutitrlsm,stwsdtrlsm,nmpstmspst,preditrlsm,tepat_waktu
2400,2.0,2008.0,2,0,4934.0,427.0,77.0,0.0,0.0,2,4,False
3094,2.0,2011.0,1,1,5864.0,400.0,69.0,0.0,0.0,6,4,True
878,2.0,2012.0,2,1,7054.0,400.0,124.0,0.0,0.0,4,4,False
911,2.0,2012.0,2,1,6824.0,403.0,59.0,0.0,0.0,6,4,False
1690,2.0,2012.0,1,1,7865.0,400.0,152.125,0.0,0.0,5,4,False
2737,3.0,2010.0,2,2,5261.0,460.0,77.0,0.0,0.0,3,2,True
2122,2.0,2011.0,2,1,6159.0,427.0,103.0,0.0,0.0,4,4,False
2004,3.0,2012.0,1,0,4870.0,427.0,77.0,0.0,0.0,4,2,True
1753,2.0,2011.0,2,2,7770.0,410.0,110.0,0.0,0.0,3,4,False
45,2.0,2011.0,2,3,6241.0,400.0,69.0,0.0,0.0,2,4,False
336,2.0,2008.0,2,0,5139.0,420.0,77.0,0.0,0.0,3,4,False
585,2.0,2012.0,1,4,7258.0,400.0,77.0,0.0,0.0,1,4,False
2098,1.0,2009.0,1,0,6144.0,407.0,105.0,0.0,0.0,4,4,False
925,1.0,2012.0,1,1,6838.0,423.0,67.0,0.0,0.0,6,4,False
1652,3.0,2011.0,2,4,7809.0,400.0,126.0,0.0,0.0,1,4,True
3586,2.0,2010.0,1,1,5533.0,400.0,152.125,0.0,0.0,5,4,False
1681,2.0,2014.0,1,1,7856.0,400.0,152.0,0.0,0.0,4,4,True
2469,2.0,2008.0,1,0,5003.0,447.0,77.0,0.0,0.0,5,4,False
946,2.0,2012.0,2,2,6859.0,400.0,80.0,0.0,0.0,3,4,False
3577,2.0,2009.0,1,0,5529.0,400.0,152.125,0.0,0.0,5,4,False
2093,2.0,2011.0,2,3,6130.0,480.0,83.0,0.0,0.0,2,4,False
2915,2.0,2013.0,2,4,7649.0,420.0,122.0,0.0,0.0,1,4,False
2571,1.0,2012.0,1,0,4434.0,400.0,77.0,0.0,0.0,6,4,False
761,1.0,2012.0,2,1,8344.0,400.0,84.0,0.0,0.0,5,4,False
3918,2.0,2015.0,2,1,8491.0,473.0,152.125,0.0,0.0,4,4,True
2177,1.0,2010.0,2,3,5782.0,400.0,69.0,0.0,0.0,2,4,False
2202,3.0,2011.0,2,1,5807.0,483.0,32.0,0.0,0.0,4,2,True
1810,2.0,2014.0,2,4,7811.0,400.0,127.0,0.0,0.0,1,4,True
3860,2.0,2014.0,1,3,8431.0,400.0,132.0,0.0,0.0,2,4,False
1431,1.0,2009.0,1,0,6635.0,400.0,152.125,0.0,0.0,5,4,False
2110,2.0,2011.0,2,1,6147.0,400.0,92.0,0.0,0.0,4,4,False
1911,2.0,2012.0,1,0,4400.0,410.0,77.0,0.0,0.0,4,4,True
2083,2.0,2011.0,2,3,6120.0,477.0,68.0,0.0,0.0,2,4,False
1977,3.0,2011.0,2,3,4843.0,463.0,77.0,0.0,0.0,2,4,True
3167,2.0,2011.0,2,3,5940.0,417.0,122.0,0.0,0.0,2,4,True
975,2.0,2012.0,1,4,6888.0,403.0,100.0,0.0,0.0,1,4,False
640,2.0,2013.0,2,1,7313.0,437.0,77.0,0.0,0.0,4,4,True
853,3.0,2012.0,1,4,7029.0,430.0,26.0,0.0,0.0,1,2,False
1949,2.0,2012.0,2,0,4813.0,400.0,77.0,0.0,0.0,3,4,False
22,2.0,2010.0,2,2,6218.0,335.5,54.0,0.0,0.0,3,4,False
1232,2.0,2014.0,1,1,8106.0,410.0,152.125,0.0,0.0,5,4,True
3745,2.0,2013.0,2,3,7465.0,463.0,80.0,0.0,0.0,2,4,False
2477,2.0,2010.0,1,1,5554.0,400.0,25.0,0.0,0.0,6,4,False
1014,3.0,2012.0,2,1,6927.0,443.0,40.0,0.0,0.0,5,2,False
3457,3.0,2010.0,1,3,5402.0,443.0,12.0,0.0,0.0,2,2,True
1665,3.0,2014.0,2,1,7840.0,400.0,61.0,0.0,0.0,4,2,True
554,2.0,2013.0,2,3,7227.0,400.0,77.0,0.0,0.0,2,4,True
3201,2.0,2009.0,2,0,6004.0,400.0,152.125,0.0,0.0,4,4,False
3448,2.0,2010.0,2,2,5396.0,443.0,84.0,0.0,0.0,3,4,True
269,1.0,2012.0,2,6,4646.0,420.0,77.0,0.0,0.0,2,4,False
1362,3.0,2012.0,1,4,6550.0,410.0,152.125,0.0,0.0,1,2,True
1806,3.0,2014.0,2,4,7807.0,407.0,41.0,0.0,0.0,1,2,True
1058,1.0,2011.0,1,2,7932.0,490.0,90.0,0.0,0.0,3,4,False
2468,2.0,2008.0,2,0,5002.0,440.0,77.0,0.0,0.0,5,4,False
2456,3.0,2009.0,1,0,4990.0,480.0,77.0,0.0,0.0,5,2,True
1596,3.0,2014.0,2,2,7771.0,420.0,22.0,0.0,0.0,3,2,True
798,2.0,2013.0,1,1,6974.0,400.0,67.0,0.0,0.0,6,4,True
1885,1.0,2012.0,1,0,4374.0,400.0,77.0,0.0,0.0,3,4,False
23,3.0,2011.0,2,2,6219.0,335.5,32.0,0.0,0.0,3,2,False
3062,2.0,2012.0,1,1,6383.0,437.0,93.0,0.0,0.0,4,4,True
1080,3.0,2014.0,2,2,7954.0,450.0,13.0,0.0,0.0,3,2,True
2142,3.0,2011.0,2,1,6179.0,427.0,5.0,0.0,0.0,5,2,True
3075,2.0,2011.0,1,1,6395.0,400.0,113.0,0.0,0.0,5,4,False
471,2.0,2013.0,2,2,7144.0,437.0,77.0,0.0,0.0,3,4,True
2119,2.0,2011.0,2,1,6156.0,430.0,94.0,0.0,0.0,4,4,False
2067,3.0,2010.0,1,2,6104.0,447.0,43.0,0.0,0.0,3,4,False
2981,2.0,2012.0,2,1,6301.0,400.0,48.0,0.0,0.0,6,4,True
2516,2.0,2010.0,1,4,5592.0,400.0,50.0,0.0,0.0,1,4,False
2438,2.0,2009.0,2,0,4972.0,450.0,77.0,0.0,0.0,4,4,True
2386,0.5,2008.0,2,6,4908.0,400.0,77.0,0.0,0.0,6,4,False
2285,2.0,2012.0,2,2,6727.0,427.0,59.0,0.0,0.0,3,4,False
1289,2.0,2012.0,2,2,6477.0,403.0,48.0,0.0,0.0,3,4,True
1787,2.0,2013.0,2,4,7788.0,413.0,141.0,0.0,0.0,1,4,False
3127,3.0,2011.0,1,2,5898.0,400.0,53.0,0.0,0.0,3,2,True
3720,3.0,2013.0,2,2,7440.0,463.0,19.0,0.0,0.0,3,2,False
1583,2.0,2013.0,2,2,7758.0,417.0,109.0,0.0,0.0,3,4,False
2294,3.0,2012.0,2,2,6736.0,430.0,6.0,0.0,0.0,3,2,False
664,2.0,2010.0,2,1,7337.0,400.0,77.0,0.0,0.0,5,4,False
637,3.0,2013.0,2,1,7310.0,447.0,77.0,0.0,0.0,4,2,True
3531,3.0,2010.0,2,1,5476.0,417.0,24.0,0.0,0.0,4,2,True
1204,3.0,2014.0,2,1,8077.0,400.0,152.125,0.0,0.0,5,2,True
2130,2.0,2010.0,1,1,6166.0,400.0,123.0,0.0,0.0,5,4,False
52,2.0,2012.0,2,4,6248.0,453.0,77.0,0.0,0.0,1,4,True
1471,3.0,2012.0,2,1,6659.0,430.0,152.125,0.0,0.0,5,2,True
64,3.0,2010.0,2,1,6260.0,335.5,82.0,0.0,0.0,4,4,False
1273,3.0,2012.0,2,2,6460.0,460.0,38.0,0.0,0.0,3,2,True
2881,1.0,2012.0,1,3,7615.0,413.0,121.0,0.0,0.0,2,4,False
1023,3.0,2014.0,2,1,7897.0,403.0,6.0,0.0,0.0,6,2,True
1992,2.0,2011.0,2,4,4858.0,403.0,77.0,0.0,0.0,1,4,True
1321,2.0,2012.0,2,3,6509.0,400.0,90.0,0.0,0.0,2,4,True
916,2.0,2012.0,2,1,6829.0,403.0,62.0,0.0,0.0,6,4,False
3564,3.0,2009.0,2,0,5515.0,477.0,40.0,0.0,0.0,5,2,False
988,2.0,2012.0,2,1,6902.0,433.0,110.0,0.0,0.0,4,4,False
260,2.0,2012.0,2,0,4638.0,407.0,77.0,0.0,0.0,2,4,False
870,2.0,2012.0,2,1,7046.0,427.0,122.0,0.0,0.0,4,4,False
2787,2.0,2008.0,1,0,5320.0,410.0,77.0,0.0,0.0,4,4,False
463,3.0,2013.0,2,2,7136.0,420.0,77.0,0.0,0.0,3,2,True
3125,2.0,2011.0,1,2,5895.0,403.0,101.0,0.0,0.0,3,4,True
349,3.0,2010.0,2,2,5147.0,420.0,77.0,0.0,0.0,3,2,True
2495,2.0,2010.0,2,3,5570.0,403.0,32.0,0.0,0.0,2,4,False
3170,2.0,2011.0,1,3,5943.0,473.0,105.0,0.0,0.0,2,4,True
2972,2.0,2009.0,1,0,6299.0,430.0,54.0,0.0,0.0,6,4,False
573,3.0,2013.0,2,4,7246.0,507.5,77.0,0.0,0.0,1,2,True
777,1.0,2011.0,2,1,6953.0,400.0,82.0,0.0,0.0,6,4,False
2827,2.0,2013.0,2,1,7561.0,417.0,73.0,0.0,0.0,6,4,False
1936,2.0,2012.0,2,0,4800.0,403.0,77.0,0.0,0.0,6,4,True
2485,2.0,2008.0,1,0,5562.0,435.0,27.0,0.0,0.0,3,4,False
143,2.0,2010.0,1,4,5694.0,427.0,77.0,0.0,0.0,1,4,False
2433,2.0,2008.0,1,0,4968.0,400.0,77.0,0.0,0.0,1,4,False
2769,2.0,2008.0,1,0,5300.0,420.0,77.0,0.0,0.0,1,4,False
3885,3.0,2015.0,2,4,8456.0,400.0,46.0,0.0,0.0,1,2,True
2660,3.0,2012.0,2,0,4523.0,427.0,77.0,0.0,0.0,4,2,True
902,2.0,2012.0,2,1,7078.0,433.0,134.0,0.0,0.0,5,4,False
1251,2.0,2012.0,2,1,6439.0,427.0,17.0,0.0,0.0,6,4,True
2048,2.0,2009.0,1,0,6088.0,453.0,60.0,0.0,0.0,3,4,False
517,1.0,2012.0,2,3,7190.0,407.0,77.0,0.0,0.0,2,4,False
561,2.0,2012.0,1,4,7234.0,423.0,77.0,0.0,0.0,1,4,False
2875,2.0,2013.0,2,2,7609.0,447.0,92.0,0.0,0.0,3,4,False
2198,3.0,2011.0,2,1,5802.0,457.0,23.0,0.0,0.0,4,2,True
3744,2.0,2012.0,2,3,7464.0,430.0,81.0,0.0,0.0,2,4,False
329,3.0,2010.0,2,1,5123.0,440.0,77.0,0.0,0.0,6,2,True
1790,2.0,2014.0,2,4,7791.0,404.0,134.0,0.0,0.0,1,4,True
1784,3.0,2014.0,2,4,7785.0,430.0,45.0,0.0,0.0,1,2,True
718,2.0,2014.0,2,3,8301.0,453.0,52.0,0.0,0.0,2,4,False
1618,3.0,2014.0,2,4,7775.0,410.0,35.0,0.0,0.0,1,2,True
1162,3.0,2014.0,2,4,8036.0,437.0,146.0,0.0,0.0,1,2,True
3447,3.0,2010.0,2,2,5395.0,477.0,10.0,0.0,0.0,3,2,True
482,3.0,2013.0,1,2,7155.0,430.0,77.0,0.0,0.0,3,2,True
1853,3.0,2013.0,2,1,7874.0,470.0,76.0,0.0,0.0,5,2,False
3255,1.0,2008.0,1,0,6043.0,507.5,152.125,0.0,0.0,5,4,False
13,2.0,2011.0,1,1,6208.0,400.0,45.0,0.0,0.0,6,4,False
2426,2.0,2009.0,2,0,4961.0,400.0,77.0,0.0,0.0,1,4,True
2045,2.0,2011.0,2,1,6082.0,400.0,39.0,0.0,0.0,6,4,False
481,3.0,2013.0,1,2,7154.0,413.0,77.0,0.0,0.0,3,2,True
3495,3.0,2010.0,2,4,5438.0,413.0,17.0,0.0,0.0,1,2,True
1623,1.0,2011.0,1,4,7780.0,457.0,144.0,0.0,0.0,1,4,False
1213,2.0,2013.0,1,1,8087.0,490.0,152.125,0.0,0.0,5,4,False
2554,2.0,2010.0,1,1,5631.0,493.0,84.0,0.0,0.0,5,4,False
3035,2.0,2012.0,2,4,6358.0,410.0,85.0,0.0,0.0,1,4,True
224,2.0,2012.0,2,0,4602.0,400.0,77.0,0.0,0.0,2,4,False
810,2.0,2012.0,1,2,6986.0,407.0,95.0,0.0,0.0,3,4,False
1237,2.0,2012.0,2,1,6424.0,413.0,18.0,0.0,0.0,6,4,True
360,1.0,2009.0,2,0,5162.0,400.0,77.0,0.0,0.0,2,4,False
213,3.0,2012.0,1,0,4590.0,487.0,77.0,0.0,0.0,3,2,False
185,2.0,2010.0,1,1,5736.0,500.0,101.0,0.0,0.0,5,4,False
1278,3.0,2012.0,2,2,6466.0,487.0,37.0,0.0,0.0,3,2,True
412,3.0,2008.0,1,0,5211.0,450.0,77.0,0.0,0.0,5,4,False
1148,1.0,2013.0,1,4,8022.0,400.0,152.125,0.0,0.0,1,4,False
3923,2.0,2013.0,1,1,8496.0,450.0,152.125,0.0,0.0,4,4,False
993,3.0,2013.0,2,1,6907.0,493.0,33.0,0.0,0.0,4,2,True
1793,3.0,2014.0,2,4,7794.0,490.0,36.0,0.0,0.0,1,2,True
3826,3.0,2014.0,2,1,8397.0,470.0,16.0,0.0,0.0,6,2,False
3570,1.0,2008.0,1,0,5522.0,507.5,152.125,0.0,0.0,5,4,False
1909,3.0,2012.0,2,0,4398.0,407.0,77.0,0.0,0.0,4,2,True
3602,3.0,2012.0,2,0,4708.0,420.0,77.0,0.0,0.0,6,2,True
1347,2.0,2011.0,1,4,6534.0,420.0,152.125,0.0,0.0,1,4,False
3936,2.0,2012.0,1,1,8509.0,447.0,152.125,0.0,0.0,4,4,False
3305,2.0,2014.0,1,2,8165.0,400.0,77.0,0.0,0.0,3,4,False
3281,3.0,2011.0,1,1,6053.0,507.5,29.0,0.0,0.0,5,2,False
2293,2.0,2012.0,2,2,6735.0,417.0,67.0,0.0,0.0,3,4,False
1095,1.0,2013.0,1,3,7969.0,400.0,115.0,0.0,0.0,2,4,False
3782,2.0,2013.0,2,1,7502.0,443.0,107.0,0.0,0.0,4,4,False
936,2.0,2012.0,1,1,6849.0,443.0,58.0,0.0,0.0,6,4,False
2527,2.0,2008.0,1,0,5617.0,437.0,65.0,0.0,0.0,4,4,False
1169,2.0,2014.0,2,1,8043.0,400.0,122.0,0.0,0.0,4,4,True
3272,3.0,2011.0,1,1,6026.0,417.0,21.0,0.0,0.0,5,2,True
2255,2.0,2012.0,2,1,6697.0,400.0,37.0,0.0,0.0,6,4,False
924,3.0,2013.0,2,1,6837.0,490.0,5.0,0.0,0.0,6,2,True
3076,2.0,2010.0,1,1,6396.0,400.0,114.0,0.0,0.0,5,4,False
613,2.0,2010.0,2,1,7286.0,450.0,77.0,0.0,0.0,4,4,False
653,2.0,2010.0,2,1,7326.0,450.0,77.0,0.0,0.0,5,4,False
1238,2.0,2012.0,1,1,6425.0,400.0,21.0,0.0,0.0,6,4,True
2327,2.0,2012.0,2,1,6769.0,423.0,104.0,0.0,0.0,4,4,True
3402,2.0,2012.0,1,1,8262.0,417.0,77.0,0.0,0.0,5,4,False
1937,2.0,2012.0,1,0,4801.0,407.0,77.0,0.0,0.0,6,4,False
3422,2.0,2010.0,2,1,5369.0,400.0,66.0,0.0,0.0,6,4,True
3168,2.0,2011.0,2,3,5941.0,407.0,127.0,0.0,0.0,2,4,True
749,2.0,2014.0,1,1,8332.0,420.0,71.0,0.0,0.0,4,4,False
3208,3.0,2011.0,2,1,5976.0,500.0,9.0,0.0,0.0,4,2,True
2641,2.0,2012.0,2,0,4504.0,430.0,77.0,0.0,0.0,1,4,True
2449,2.0,2009.0,2,0,4983.0,400.0,77.0,0.0,0.0,4,4,True
3316,3.0,2014.0,2,2,8176.0,417.0,77.0,0.0,0.0,3,2,False
1808,3.0,2011.0,2,4,7809.0,400.0,126.0,0.0,0.0,1,4,True
3925,3.0,2015.0,2,1,8498.0,503.0,59.0,0.0,0.0,4,2,True
3702,2.0,2012.0,1,1,7422.0,427.0,53.0,0.0,0.0,6,4,False
311,2.0,2009.0,1,0,5112.0,400.0,77.0,0.0,0.0,6,4,False
189,2.0,2012.0,2,0,4566.0,400.0,77.0,0.0,0.0,6,4,False
2326,1.0,2011.0,1,4,6768.0,427.0,99.0,0.0,0.0,1,4,False
2725,2.0,2010.0,2,2,5246.0,407.0,77.0,0.0,0.0,3,4,True
1482,3.0,2009.0,1,0,5020.0,410.0,77.0,0.0,0.0,3,2,True
2523,2.0,2012.0,1,4,5600.0,400.0,59.0,0.0,0.0,1,4,True
2156,2.0,2010.0,1,1,5761.0,417.0,49.0,0.0,0.0,6,4,False
1844,2.0,2012.0,1,1,7865.0,400.0,152.125,0.0,0.0,5,4,False
2618,2.0,2012.0,2,0,4481.0,400.0,77.0,0.0,0.0,2,4,True
3283,1.0,2012.0,2,1,8144.0,400.0,77.0,0.0,0.0,6,4,False
2162,2.0,2011.0,2,2,5767.0,400.0,56.0,0.0,0.0,3,4,True
3748,1.0,2013.0,2,3,7468.0,400.0,95.0,0.0,0.0,2,4,False
3358,1.0,2013.0,2,3,8218.0,413.0,77.0,0.0,0.0,2,4,False
2299,2.0,2012.0,2,2,6741.0,450.0,68.0,0.0,0.0,3,4,False
2766,2.0,2010.0,2,3,5290.0,400.0,77.0,0.0,0.0,2,4,True
3683,2.0,2012.0,2,0,4786.0,440.0,77.0,0.0,0.0,5,4,False
3286,2.0,2014.0,2,1,8147.0,477.0,77.0,0.0,0.0,6,4,False
2334,2.0,2012.0,2,1,6776.0,400.0,100.0,0.0,0.0,4,4,False
9,2.0,2011.0,1,1,6203.0,400.0,46.0,0.0,0.0,6,4,True
1296,2.0,2012.0,2,3,6483.0,420.0,68.0,0.0,0.0,2,4,True
1122,2.0,2014.0,2,3,7996.0,400.0,94.0,0.0,0.0,2,4,True
310,2.0,2009.0,2,0,5111.0,400.0,77.0,0.0,0.0,6,4,False
3482,2.0,2010.0,1,3,5430.0,400.0,116.0,0.0,0.0,2,4,False
3066,2.0,2010.0,1,1,6389.0,403.0,102.0,0.0,0.0,4,4,False
3318,2.0,2014.0,2,2,8178.0,507.5,77.0,0.0,0.0,3,4,False
1128,1.0,2013.0,2,3,8002.0,400.0,110.0,0.0,0.0,2,4,False
1124,2.0,2014.0,2,3,7998.0,457.0,106.0,0.0,0.0,2,4,True
1716,3.0,2014.0,2,1,7732.0,430.0,13.0,0.0,0.0,6,2,True
1272,3.0,2012.0,2,2,6459.0,440.0,44.0,0.0,0.0,3,2,True
1246,2.0,2012.0,1,1,6434.0,450.0,27.0,0.0,0.0,6,4,True
1962,2.0,2012.0,2,0,4826.0,413.0,77.0,0.0,0.0,3,4,True
2594,1.0,2012.0,2,6,4457.0,420.0,77.0,0.0,0.0,6,4,False
2857,2.0,2013.0,2,1,7591.0,400.0,67.0,0.0,0.0,6,4,False
2739,2.0,2010.0,1,2,5263.0,400.0,77.0,0.0,0.0,3,4,True
1514,2.0,2011.0,2,3,5052.0,400.0,77.0,0.0,0.0,2,4,True
1773,3.0,2014.0,2,4,7774.0,400.0,32.0,0.0,0.0,1,2,True
18,2.0,2011.0,1,2,6213.0,463.0,53.0,0.0,0.0,3,4,False
960,2.0,2012.0,1,3,6873.0,430.0,92.0,0.0,0.0,2,4,False
903,3.0,2012.0,1,1,7079.0,497.0,52.0,0.0,0.0,5,2,False
3870,1.0,2012.0,1,3,8441.0,470.0,137.0,0.0,0.0,2,4,False
2635,1.0,2012.0,2,6,4496.0,400.0,77.0,0.0,0.0,2,4,False
3800,3.0,2013.0,1,1,7520.0,427.0,25.0,0.0,0.0,5,2,False
1584,3.0,2014.0,2,2,7759.0,460.0,20.0,0.0,0.0,3,2,True
123,2.0,2010.0,2,2,5674.0,467.0,63.0,0.0,0.0,3,4,False
3608,1.0,2012.0,2,0,4714.0,400.0,77.0,0.0,0.0,3,4,False
3878,2.0,2014.0,2,4,8449.0,433.0,145.0,0.0,0.0,1,4,False
2500,2.0,2010.0,2,3,5578.0,400.0,41.0,0.0,0.0,2,4,False
470,2.0,2013.0,1,2,7143.0,417.0,77.0,0.0,0.0,3,4,True
183,2.0,2010.0,1,1,5734.0,400.0,108.0,0.0,0.0,5,4,False
860,3.0,2013.0,1,4,7036.0,457.0,27.0,0.0,0.0,1,2,True
2214,3.0,2011.0,2,1,5819.0,403.0,41.0,0.0,0.0,4,2,True
3381,2.0,2013.0,2,1,8241.0,463.0,77.0,0.0,0.0,4,4,False
3565,3.0,2008.0,2,0,5516.0,400.0,152.125,0.0,0.0,5,4,False
686,2.0,2013.0,1,1,7359.0,450.0,77.0,0.0,0.0,5,4,True
1408,2.0,2012.0,1,1,6596.0,407.0,126.0,0.0,0.0,4,4,True
2764,2.0,2010.0,2,3,5288.0,400.0,77.0,0.0,0.0,2,4,True
467,1.0,2013.0,2,2,7140.0,400.0,77.0,0.0,0.0,3,4,True
3130,2.0,2011.0,2,2,5902.0,467.0,94.0,0.0,0.0,3,4,True
729,3.0,2015.0,2,4,8312.0,440.0,15.0,0.0,0.0,1,2,True
3942,2.0,2013.0,1,1,8514.0,430.0,152.125,0.0,0.0,5,4,False
1002,2.0,2010.0,1,1,6915.0,500.0,119.0,0.0,0.0,5,4,False
1648,2.0,2014.0,2,4,7805.0,400.0,127.0,0.0,0.0,1,4,True
587,3.0,2013.0,1,4,7260.0,417.0,77.0,0.0,0.0,1,2,True
1667,3.0,2014.0,2,1,7842.0,480.0,54.0,0.0,0.0,4,2,True
3794,1.0,2012.0,1,1,7513.0,400.0,131.0,0.0,0.0,5,4,False
3566,2.0,2008.0,2,0,5517.0,400.0,152.125,0.0,0.0,5,4,False
255,3.0,2012.0,1,0,4633.0,400.0,77.0,0.0,0.0,2,2,False
3606,2.0,2012.0,2,0,4712.0,417.0,77.0,0.0,0.0,3,4,False
1612,3.0,2014.0,2,3,7828.0,447.0,25.0,0.0,0.0,2,2,True
2060,2.0,2011.0,2,2,6097.0,477.0,52.0,0.0,0.0,3,4,False
2610,3.0,2012.0,2,0,4473.0,423.0,77.0,0.0,0.0,3,2,True
153,2.0,2010.0,2,1,5704.0,400.0,88.0,0.0,0.0,4,4,False
3673,2.0,2012.0,1,0,4776.0,497.0,77.0,0.0,0.0,5,4,False
2348,3.0,2011.0,1,1,6790.0,480.0,116.0,0.0,0.0,5,4,False
3881,3.0,2015.0,1,4,8452.0,487.0,45.0,0.0,0.0,1,2,True
3427,1.0,2008.0,1,0,5377.0,400.0,74.0,0.0,0.0,3,4,False
2000,2.0,2011.0,2,4,4866.0,417.0,77.0,0.0,0.0,1,4,True
1706,2.0,2013.0,1,1,7881.0,423.0,152.125,0.0,0.0,5,4,False
3466,2.0,2010.0,1,3,5412.0,400.0,99.0,0.0,0.0,2,4,True
3388,2.0,2013.0,1,1,8248.0,487.0,77.0,0.0,0.0,5,4,False
2252,2.0,2012.0,2,1,6693.0,417.0,45.0,0.0,0.0,6,4,False
1971,2.0,2012.0,2,0,4837.0,413.0,77.0,0.0,0.0,2,4,True
1733,2.0,2014.0,1,1,7749.0,467.0,93.0,0.0,0.0,6,4,True
2422,2.0,2011.0,2,3,4957.0,420.0,77.0,0.0,0.0,2,4,True
2126,3.0,2011.0,2,1,6162.0,443.0,16.0,0.0,0.0,5,2,False
298,3.0,2012.0,2,0,4676.0,493.0,77.0,0.0,0.0,5,2,False
1121,2.0,2014.0,2,3,7995.0,427.0,93.0,0.0,0.0,2,4,True
3193,2.0,2010.0,1,4,5965.0,400.0,152.125,0.0,0.0,1,4,False
2314,2.0,2012.0,1,3,6756.0,410.0,79.0,0.0,0.0,2,4,False
884,2.0,2010.0,1,1,7060.0,400.0,127.0,0.0,0.0,4,4,False
379,2.0,2008.0,1,0,5178.0,413.0,77.0,0.0,0.0,1,4,False
3609,3.0,2012.0,1,0,4715.0,473.0,77.0,0.0,0.0,3,2,False
552,2.0,2013.0,2,3,7225.0,433.0,77.0,0.0,0.0,2,4,True
2748,2.0,2010.0,2,3,5271.0,407.0,77.0,0.0,0.0,2,4,True
2689,2.0,2012.0,1,0,4552.0,480.0,77.0,0.0,0.0,5,4,False
1309,2.0,2012.0,2,3,6497.0,400.0,89.0,0.0,0.0,2,4,True
682,2.0,2013.0,1,1,7355.0,473.0,77.0,0.0,0.0,5,4,True
1505,3.0,2009.0,1,0,5043.0,400.0,77.0,0.0,0.0,2,2,False
1883,1.0,2012.0,2,6,4372.0,400.0,77.0,0.0,0.0,6,4,False
666,1.0,2010.0,1,1,7339.0,450.0,77.0,0.0,0.0,5,4,False
3213,2.0,2011.0,2,1,5981.0,400.0,152.125,0.0,0.0,4,4,True
479,2.0,2013.0,2,2,7152.0,450.0,77.0,0.0,0.0,3,4,True
1755,3.0,2014.0,2,2,7772.0,413.0,19.0,0.0,0.0,3,2,True
932,1.0,2012.0,2,1,6845.0,400.0,66.0,0.0,0.0,6,4,False
413,3.0,2009.0,1,0,5212.0,400.0,77.0,0.0,0.0,5,2,False
1021,3.0,2012.0,1,1,6934.0,400.0,45.0,0.0,0.0,5,2,False
2323,2.0,2011.0,2,4,6765.0,420.0,93.0,0.0,0.0,1,4,False
1496,2.0,2009.0,1,0,5034.0,423.0,77.0,0.0,0.0,3,4,False
995,3.0,2013.0,2,1,6909.0,423.0,35.0,0.0,0.0,4,2,True
2246,3.0,2012.0,2,1,6686.0,400.0,22.0,0.0,0.0,6,2,False
1780,2.0,2014.0,2,4,7781.0,423.0,129.0,0.0,0.0,1,4,True
3583,3.0,2010.0,2,1,5514.0,437.0,38.0,0.0,0.0,5,2,True
2876,2.0,2013.0,2,2,7610.0,447.0,93.0,0.0,0.0,3,4,False
3106,2.0,2011.0,2,1,5878.0,400.0,74.0,0.0,0.0,6,4,True
1828,2.0,2012.0,2,1,7848.0,483.0,149.0,0.0,0.0,4,4,False
3453,2.0,2010.0,2,2,5401.0,400.0,89.0,0.0,0.0,3,4,False
711,1.0,2012.0,2,3,8294.0,400.0,62.0,0.0,0.0,2,4,False
739,3.0,2015.0,1,4,8322.0,507.5,21.0,0.0,0.0,1,2,True
1551,1.0,2011.0,1,1,7726.0,400.0,99.0,0.0,0.0,6,4,False
1467,3.0,2012.0,2,1,6655.0,420.0,152.125,0.0,0.0,5,2,True
81,1.0,2010.0,1,1,6275.0,410.0,97.0,0.0,0.0,5,4,False
1771,3.0,2014.0,2,3,7830.0,463.0,23.0,0.0,0.0,2,2,True
445,3.0,2013.0,2,2,7118.0,493.0,77.0,0.0,0.0,3,2,True
2738,2.0,2010.0,2,2,5262.0,417.0,77.0,0.0,0.0,3,4,True
2354,2.0,2012.0,2,1,6796.0,427.0,126.0,0.0,0.0,5,4,False
2987,3.0,2012.0,2,1,6309.0,480.0,12.0,0.0,0.0,6,2,True
3330,2.0,2013.0,2,2,8190.0,417.0,77.0,0.0,0.0,3,4,False
3547,2.0,2010.0,1,1,5495.0,427.0,152.125,0.0,0.0,4,4,True
2148,3.0,2011.0,2,1,5753.0,433.0,17.0,0.0,0.0,6,2,True
2455,2.0,2008.0,1,0,4989.0,430.0,77.0,0.0,0.0,5,4,False
908,1.0,2011.0,1,1,6821.0,400.0,70.0,0.0,0.0,6,4,False
1459,2.0,2011.0,1,1,6638.0,440.0,152.125,0.0,0.0,5,4,False
2520,1.0,2012.0,1,4,5597.0,430.0,61.0,0.0,0.0,1,4,True
1339,2.0,2012.0,2,3,6527.0,410.0,84.0,0.0,0.0,2,4,True
635,3.0,2013.0,1,1,7308.0,400.0,77.0,0.0,0.0,4,2,True
1203,2.0,2014.0,1,1,8076.0,400.0,152.125,0.0,0.0,5,4,True
36,3.0,2012.0,1,3,6232.0,433.0,33.0,0.0,0.0,2,2,True
3172,2.0,2011.0,2,3,5945.0,433.0,116.0,0.0,0.0,2,4,True
2140,3.0,2011.0,2,1,6177.0,423.0,12.0,0.0,0.0,5,2,False
1775,1.0,2013.0,1,4,7776.0,400.0,142.0,0.0,0.0,1,4,False
